False Positive Rate,True Positive Rate,Threshold
0.32692037141249297,0.9795918367346939,3.380486707247301e-05
0.3269555430500844,0.9795918367346939,3.380430610058709e-05
0.3302440911648846,0.9795918367346939,3.326702537126547e-05
0.3302792628024761,0.9795918367346939,3.3264161948568534e-05
0.33824563871693863,0.9795918367346939,3.189324217242026e-05
0.3382808103545301,0.9795918367346939,3.1891985005189606e-05
0.34262450759707375,0.9795918367346939,3.123195006903047e-05
0.34265967923466517,0.9795918367346939,3.123145215948415e-05
0.3475485368598762,0.9795918367346939,3.035307437979017e-05
0.34758370849746767,0.9795918367346939,3.0347500558346243e-05
0.34842782779966236,0.9795918367346939,3.0209352016386274e-05
0.3484629994372538,0.9795918367346939,3.0204732553091186e-05
0.34979952166572875,0.9795918367346939,3.0019578647895345e-05
0.3498522791221159,0.9795918367346939,3.0014960801403168e-05
0.3575548677546427,0.9795918367346939,2.8882197395162616e-05
0.3575900393922341,0.9795918367346939,2.8881063459898384e-05
0.35882104670793474,0.9795918367346939,2.866775392699565e-05
0.35885621834552617,0.9795918367346939,2.8662799888809856e-05
0.35989378165447383,0.9795918367346939,2.8491562416169364e-05
0.359946539110861,0.9795918367346939,2.8490874822561228e-05
0.3609313449634215,0.9795918367346939,2.838885572019567e-05
0.3609665166010129,0.9795918367346939,2.8376475252043554e-05
0.36515194147439506,0.9795918367346939,2.7861832416280365e-05
0.3651871131119865,0.9795918367346939,2.7861039823189413e-05
0.36997045582442317,0.9795918367346939,2.7214490200256103e-05
0.37000562746201465,0.9795918367346939,2.721365929483765e-05
0.37266108610016885,0.9795918367346939,2.6856121086040834e-05
0.3726962577377603,0.9795918367346939,2.6856110829434987e-05
0.37540447383230163,0.9795918367346939,2.6524915772567006e-05
0.37543964546989306,0.9795918367346939,2.6524116369882177e-05
0.37656513787281937,0.9795918367346939,2.639664757150315e-05
0.3766003095104108,0.9795918367346939,2.6395126431725976e-05
0.3811022791221159,0.9795918367346939,2.5806764850998386e-05
0.3811374507597074,0.9795918367346939,2.58038933037673e-05
0.3835818795723129,0.9795918367346939,2.5486072482426568e-05
0.38363463702870004,0.9795918367346939,2.547918241093805e-05
0.384338069780529,0.9795918367346939,2.5392320654383e-05
0.3843732414181204,0.9795918367346939,2.5387322000357624e-05
0.38439082723691614,0.9795918367346939,2.5383577930739988e-05
0.3844259988745076,0.9795918367346939,2.538318904699513e-05
0.38476012943162635,0.9795918367346939,2.5354171880339813e-05
0.3847953010692178,0.9795918367346939,2.535250661374338e-05
0.3856921778277997,0.9795918367346939,2.5249147735619336e-05
0.3857273494653911,0.9795918367346939,2.5248283651773513e-05
0.3922692740574001,0.9795918367346939,2.4523624973105076e-05
0.39230444569499157,0.9795918367346939,2.4521330849460693e-05
0.3930254642656162,0.9795918367346939,2.4441129166268588e-05
0.39306063590320767,0.9795918367346939,2.443961783228121e-05
0.3944850872256612,0.9795918367346939,2.4280349747659868e-05
0.39452025886325265,0.9795918367346939,2.4277730189257123e-05
0.39983117613956104,0.9795918367346939,2.3664023885268105e-05
0.3998663477771525,0.9795918367346939,2.3662399056553262e-05
0.40259214969048956,0.9795918367346939,2.3336454014229036e-05
0.40262732132808104,0.9795918367346939,2.3335249489366692e-05
0.40331316826111424,0.9795918367346939,2.3265857897374974e-05
0.40334833989870567,0.9795918367346939,2.3264979683132927e-05
0.4093978615644344,0.9795918367346939,2.263514113402632e-05
0.4094330332020259,0.9795918367346939,2.263495302596878e-05
0.41010129431626335,0.9795918367346939,2.2565873171057714e-05
0.41013646595385483,0.9795918367346939,2.2565129509613227e-05
0.4126160664040518,0.9795918367346939,2.2322205090616664e-05
0.4126512380416432,0.9795918367346939,2.2313607883474942e-05
0.41609805852560494,0.9795918367346939,2.1960984938805018e-05
0.4161332301631964,0.9795918367346939,2.1959814877966564e-05
0.4169070061902082,0.9795918367346939,2.187647795224879e-05
0.4169421778277997,0.9795918367346939,2.187333180868645e-05
0.4183138716938661,0.9795918367346939,2.1730322627309678e-05
0.4183490433314575,0.9795918367346939,2.1728895410578114e-05
0.4198262521102983,0.9795918367346939,2.156541499514285e-05
0.4198614237478897,0.9795918367346939,2.156534170147872e-05
0.4209165728756331,0.9795918367346939,2.1425706252372928e-05
0.42095174451322454,0.9795918367346939,2.142412942810183e-05
0.42188379290939787,0.9795918367346939,2.1331998979715105e-05
0.4219189645469893,0.9795918367346939,2.133176895956476e-05
0.42636817670230726,0.9795918367346939,2.0925583409856063e-05
0.4264033483398987,0.9795918367346939,2.0925414263697223e-05
0.428478474957794,0.9795918367346939,2.073641956225667e-05
0.4285136465953855,0.9795918367346939,2.0731808975416432e-05
0.43072945976364657,0.9795918367346939,2.052035344540451e-05
0.4307998030388295,0.9795918367346939,2.0518788114170383e-05
0.4308701463140124,0.9795918367346939,2.0515733873381758e-05
0.4309053179516038,0.9795918367346939,2.0515131408643074e-05
0.431274620146314,0.9795918367346939,2.0483110466828353e-05
0.43130979178390544,0.9795918367346939,2.048005568816729e-05
0.4314153066966798,0.9795918367346939,2.0469221180517434e-05
0.4314153066966798,0.9897959183673469,2.0467984025949448e-05
